,movieId,title,genres,year
6678,52462,aquateenhungerforcecolonmoviefilmfortheaters,Action|Adventure|Animation|Comedy|Fantasy|Mystery|Sci-Fi,2007
6687,52668,inthelandofwomen,Comedy|Drama|Romance,2007
6688,52694,mr.bean'sholiday,Comedy,2007
6691,52722,spider-man3,Action|Adventure|Sci-Fi|Thriller|IMAX,2007
6698,52952,thisisengland,Drama,2006
6700,52973,knockedup,Comedy|Drama|Romance,2007
6702,53000,28weekslater,Horror|Sci-Fi|Thriller,2007
6705,53121,shrekthethird,Adventure|Animation|Children|Comedy|Fantasy,2007
6706,53123,once,Drama|Musical|Romance,2006
6707,53125,piratesofthecaribbean:atworld'send,Action|Adventure|Comedy|Fantasy,2007
6709,53133,gracie,Drama,2007
6712,53207,88minutes,Crime|Drama|Mystery|Thriller,2008
6714,53322,ocean'sthirteen,Crime|Thriller,2007
6716,53435,hostel:partii,Crime|Horror|Thriller,2007
6718,53460,surf'sup,Animation|Children|Comedy,2007
6720,53466,nancydrew,Adventure|Crime|Thriller,2007
6721,53468,fido,Comedy|Horror|Thriller,2006
6723,53550,rescuedawn,Action|Adventure|Drama|War,2006
6727,53894,sicko,Documentary|Drama,2007
6728,53953,1408,Drama|Horror|Thriller,1408
6730,53972,livefreeordiehard,Action|Adventure|Crime|Thriller,2007
6731,53974,licensetowed,Comedy|Romance,2007
6732,53993,evanalmighty,Comedy|Fantasy,2007
6733,53996,transformers,Action|Sci-Fi|Thriller|IMAX,2007
6735,54001,harrypotterandtheorderofthephoenix,Adventure|Drama|Fantasy|IMAX,2007
6737,54190,acrosstheuniverse,Drama|Fantasy|Musical|Romance,2007
6740,54256,hotrod,Comedy,2007
6741,54259,stardust,Adventure|Comedy|Fantasy|Romance,2007
6744,54276,noreservations,Comedy|Drama|Romance,2007
6745,54281,charliebartlett,Comedy|Drama,2007
6749,54331,youkillme,Comedy|Crime|Thriller,2007
6753,54503,superbad,Comedy,2007
6755,54648,rushhour3,Action|Comedy|Crime|Thriller,2007
6757,54734,sydneywhite,Comedy,2007
6760,54768,daddydaycamp,Children|Comedy,2007
6762,54775,war,Action|Thriller,2007
6765,54787,deathsentence,Drama|Thriller,2007
6772,55052,atonement,Drama|Romance|War,2007
6775,55071,noendinsight,Documentary,2007
6777,55094,inthevalleyofelah,Drama|Mystery,2007
6781,55118,easternpromises,Crime|Drama|Thriller,2007
6785,55232,residentevil:extinction,Action|Horror|Sci-Fi|Thriller,2007
6786,55245,goodluckchuck,Comedy|Romance,2007
6787,55247,intothewild,Action|Adventure|Drama,2007
6794,55272,weownthenight,Crime|Drama,2007
6795,55274,elizabeth:thegoldenage,Drama,2007
6796,55276,michaelclayton,Drama|Thriller,2007
6797,55280,larsandtherealgirl,Comedy|Drama,2007
6798,55282,30daysofnight,Horror|Thriller,2007
6803,55442,persepolis,Animation|Drama,2007
6804,55444,control,Drama,2007
6809,55577,sawiv,Crime|Horror|Thriller,2007
6814,55732,martianchild,Comedy|Drama,2007
6816,55765,americangangster,Crime|Drama|Thriller,2007
6817,55768,beemovie,Animation|Comedy,2007
6820,55820,nocountryforoldmen,Crime|Drama,2007
6821,55830,bekindrewind,Comedy,2008
6823,55872,augustrush,Drama|Musical,2007
6826,55946,lionsforlambs,Drama|Thriller|War,2007
6827,55995,beowulf,Action|Adventure|Animation|Fantasy|IMAX,2007
6829,56003,southlandtales,Comedy|Drama|Sci-Fi|Thriller,2006
6836,56152,enchanted,Adventure|Animation|Children|Comedy|Fantasy|Musical|Romance,2007
6837,56156,hitman,Action|Crime|Thriller,2007
6838,56169,awake,Drama|Thriller,2007
6840,56174,iamlegend,Action|Horror|Sci-Fi|Thriller|IMAX,2007
6841,56176,alvinandthechipmunks,Children|Comedy,2007
6848,56367,juno,Comedy|Drama|Romance,2007
6853,56715,wristcutters:alovestory,Drama|Fantasy|Romance,2006
6856,56782,therewillbeblood,Drama|Western,2007
6857,56788,charliewilson'swar,Comedy|Drama|War,2007
6859,56805,walkhard:thedeweycoxstory,Comedy|Musical,2007
6865,56941,p.s.iloveyou,Comedy|Drama|Romance,2007
6866,56949,27dresses,Comedy|Romance,2008
6870,57274,[rec],Drama|Horror|Thriller,2007
6871,57326,inthenameoftheking:adungeonsiegetale,Action|Adventure|Fantasy,2008
6873,57368,cloverfield,Action|Mystery|Sci-Fi|Thriller,2008
6879,57526,untraceable,Crime|Thriller,2008
6881,57532,meetthespartans,Comedy,2008
6882,57640,hellboyii:thegoldenarmy,Action|Adventure|Fantasy|Sci-Fi,2008
6883,57669,inbruges,Comedy|Crime|Drama|Thriller,2008
6886,57910,teeth,Comedy|Horror,2007
6887,57951,fool'sgold,Action|Adventure|Comedy|Romance,2008
6890,58025,jumper,Action|Adventure|Drama|Sci-Fi|Thriller,2008
6892,58047,"definitely,maybe",Comedy|Drama|Romance,2008
6893,58103,vantagepoint,Action|Drama|Thriller,2008
6896,58146,witlessprotection,Comedy,2008
6898,58156,semi-pro,Comedy,2008
6899,58191,taxitothedarkside,Documentary,2007
6902,58297,doomsday,Action|Drama|Sci-Fi|Thriller,2008
6913,58432,whatjusthappened,Comedy|Drama,2008
6917,58627,neverbackdown,Action,2008
6919,58655,drillbittaylor,Comedy,2008
6921,58803,21,Crime|Drama|Romance|Thriller,2008
6922,58839,leatherheads,Comedy|Drama|Romance,2008
6923,58879,shinealight,Documentary|Musical|IMAX,2008
6927,58972,nim'sisland,Adventure|Comedy|Fantasy,2008
6929,58998,forgettingsarahmarshall,Comedy|Romance,2008
6930,59014,superheromovie,Action|Comedy|Sci-Fi,2008
6931,59016,streetkings,Crime|Drama|Thriller,2008
6933,59022,harold&kumarescapefromguantanamobay,Adventure|Comedy,2008
6934,59037,speedracer,Action|Children|Sci-Fi|IMAX,2008
6937,59126,religulous,Comedy|Documentary,2008
6941,59258,babymama,Comedy,2008
6944,59315,ironman,Action|Adventure|Sci-Fi,2008
6945,59333,madeofhonor,Comedy|Romance,2008
6947,59369,taken,Action|Crime|Drama|Thriller,2008
6949,59392,stargate:thearkoftruth,Action|Fantasy|Sci-Fi,2008
6958,59594,"war,inc.",Comedy|Crime|Thriller,2008
6959,59615,indianajonesandthekingdomofthecrystalskull,Action|Adventure|Comedy|Sci-Fi,2008
6961,59684,lakeoffire,Documentary,2006
6966,59784,kungfupanda,Action|Animation|Children|Comedy|IMAX,2008
6973,59900,youdon'tmesswiththezohan,Comedy,2008
6980,60069,wall·e,Adventure|Animation|Children|Romance|Sci-Fi,2008
6982,60074,hancock,Action|Adventure|Comedy|Crime|Fantasy,2008
6984,60126,getsmart,Action|Comedy,2008
6996,60397,mammamia!,Comedy|Musical|Romance,2008
7000,60516,meetdave,Adventure|Children|Comedy|Romance|Sci-Fi,2008
7002,60649,spacechimps,Adventure|Animation|Comedy,2008
7004,60684,watchmen,Action|Drama|Mystery|Sci-Fi|Thriller|IMAX,2009
7006,60756,stepbrothers,Comedy,2008
7009,60766,manonwire,Documentary,2008
7010,60832,pathology,Crime|Horror|Thriller,2008
7013,60943,frozenriver,Drama,2008
7014,60950,vickycristinabarcelona,Comedy|Drama|Romance,2008
7017,61024,pineappleexpress,Action|Comedy|Crime,2008
7021,61123,highschoolmusical2,Comedy|Drama|Musical|Romance,2007
7022,61132,tropicthunder,Action|Adventure|Comedy|War,2008
7029,61248,deathrace,Action|Adventure|Sci-Fi|Thriller,2008
7032,61323,burnafterreading,Comedy|Crime|Drama,2008
7033,61348,disastermovie,Comedy,2008
7034,61350,babylona.d.,Action|Adventure|Sci-Fi|Thriller,2008
7040,61465,bangkokdangerous,Action|Crime|Thriller,2008
7043,61705,lakeviewterrace,Drama|Thriller,2008
7044,61729,ghosttown,Comedy|Fantasy|Romance,2008
7046,62081,eagleeye,Action|Crime|Thriller|IMAX,2008
7047,62113,howtolosefriends&alienatepeople,Comedy,2008
7049,62155,nickandnorah'sinfiniteplaylist,Comedy|Drama|Romance,2008
7054,62344,rachelgettingmarried,Drama|Romance,2008
7055,62374,bodyoflies,Action|Drama|Thriller,2008
7056,62376,cityofember,Adventure|Children|Sci-Fi,2008
7059,62394,maxpayne,Action|Crime|Drama|Thriller,2008
7060,62434,zackandmirimakeaporno,Comedy|Drama|Romance,2008
7061,62437,w.,Drama,2008
7062,62511,"synecdoche,newyork",Comedy|Drama,2008
7065,62733,quarantine,Drama|Horror|Mystery|Thriller,2008
7067,62792,prideandglory,Crime|Drama,2008
7069,62849,rocknrolla,Action|Crime,2008
7070,62912,highschoolmusical3:senioryear,Musical,2008
7072,62999,madagascar:escape2africa,Action|Adventure|Animation|Children|Comedy|IMAX,2008
7073,63062,changeling,Crime|Drama|Mystery,2008
7075,63082,slumdogmillionaire,Crime|Drama|Romance,2008
7076,63113,quantumofsolace,Action|Adventure|Thriller,2008
7077,63131,rolemodels,Comedy,2008
7082,63436,sawv,Crime|Horror|Thriller,2008
7083,63479,sexdrive,Comedy,2008
7084,63481,soulmen,Comedy|Musical,2008
7085,63515,theisland,Drama|Mystery,2006
7086,63540,beverlyhillschihuahua,Adventure|Children|Comedy,2008
7091,63853,australia,Adventure|Drama|War|Western,2008
7092,63859,bolt,Action|Adventure|Animation|Children|Comedy,2008
7093,63876,milk,Drama,2008
7096,64032,fourchristmases,Comedy,2008
7098,64114,fireproof,Drama|Romance,2008
7102,64229,cadillacrecords,Drama|Musical,2008
7112,64575,doubt,Drama|Mystery,2008
7113,64614,grantorino,Crime|Drama,2008
7114,64620,frost/nixon,Drama,2008
7119,64716,sevenpounds,Drama,2008
7123,64969,yesman,Comedy,2008
7124,64983,valkyrie,Drama|Thriller|War,2008
7129,65088,bedtimestories,Adventure|Children|Comedy,2008
7130,65126,choke,Comedy|Drama,2008
7131,65130,revolutionaryroad,Drama|Romance,2008
7137,65230,marley&me,Comedy|Drama,2008
7140,65310,poultrygeist:nightofthechickendead,Comedy|Horror|Musical,2006
7141,65418,wendyandlucy,Drama,2008
7147,65585,bridewars,Comedy|Romance,2009
7152,65682,underworld:riseofthelycans,Action|Fantasy|Horror|Thriller,2009
7153,65685,inkheart,Adventure|Fantasy,2008
7154,65802,paulblart:mallcop,Action|Comedy|Crime,2009
7158,66090,edenlake,Horror|Thriller,2008
7159,66097,coraline,Animation|Fantasy|Thriller,2009
7163,66200,twolovers,Drama|Romance,2008
7164,66203,he'sjustnotthatintoyou,Comedy|Drama|Romance,2009
7171,66427,mynameisbruce,Comedy|Horror,2007
7172,66509,funnypeople,Comedy|Drama,2009
7176,66665,awaywego,Comedy|Drama|Romance,2009
7184,67087,"iloveyou,man",Comedy,2009
7185,67193,duplicity,Crime|Romance|Thriller,2009
7186,67197,knowing,Action|Drama|Mystery|Sci-Fi|Thriller,2009
7189,67267,sunshinecleaning,Comedy|Drama,2008
7197,67695,observeandreport,Action|Comedy,2009
7198,67734,adventureland,Comedy|Drama,2009
7201,67867,dragonballevolution,Action|Adventure|Fantasy|Sci-Fi,2009
7207,68135,17again,Comedy|Drama,2009
7209,68157,inglouriousbasterds,Action|Drama|War,2009
7210,68159,stateofplay,Crime|Drama|Thriller,2009
7212,68205,crank:highvoltage,Action|Comedy|Crime,2009
7213,68237,moon,Drama|Mystery|Sci-Fi|Thriller,2009
7215,68319,x-menorigins:wolverine,Action|Sci-Fi|Thriller,2009
7218,68358,startrek,Action|Adventure|Sci-Fi|IMAX,2009
7222,68554,angels&demons,Crime|Drama|Mystery|Thriller,2009
7225,68791,terminatorsalvation,Action|Adventure|Sci-Fi|Thriller,2009
7226,68793,nightatthemuseum:battleofthesmithsonian,Action|Comedy|IMAX,2009
7235,68952,dragmetohell,Comedy|Horror,2009
7236,68954,up,Adventure|Animation|Children|Drama,2009
7238,68965,danceflick,Comedy|Musical,2009
7245,69253,newintown,Comedy|Romance,2009
7247,69278,landofthelost,Action|Adventure|Comedy|Sci-Fi,2009
7251,69436,yearone,Adventure|Comedy,2009
7257,69526,transformers:revengeofthefallen,Action|Adventure|Sci-Fi|IMAX,2009
7260,69604,whateverworks,Comedy|Romance,2009
7262,69640,publicenemies,Crime|Drama|Thriller,2009
7263,69644,iceage:dawnofthedinosaurs,Action|Adventure|Animation|Children|Comedy|Romance,2009
7266,69712,mysister'skeeper,Drama,2009
7269,69757,(500)daysofsummer,Comedy|Drama|Romance,2009
7273,69821,menofwar,Action|Drama,1994
7274,69844,harrypotterandthehalf-bloodprince,Adventure|Fantasy|Mystery|Romance|IMAX,2009
7281,70159,orphan,Drama|Horror|Mystery|Thriller,2009
7285,70282,aliensintheattic,Adventure|Children|Fantasy|Sci-Fi,2009
7286,70286,district9,Mystery|Sci-Fi|Thriller,2009
7287,70293,julie&julia,Comedy|Drama|Romance,2009
7288,70305,racetowitchmountain,Adventure|Children|Fantasy|Sci-Fi|Thriller,2009
7289,70336,g.i.joe:theriseofcobra,Action|Adventure|Sci-Fi|Thriller,2009
7297,70567,adam,Drama|Romance,2009
7300,70663,"iloveyou,bethcooper",Comedy|Romance,2009
7302,70697,g-force,Action|Adventure|Children|Fantasy,2009
7303,70728,bronson,Action|Comedy|Drama|Thriller,2009
7308,70898,postgrad,Comedy,2009
7311,70984,takingwoodstock,Comedy,2009
7319,71135,pandorum,Horror|Sci-Fi|Thriller,2009
7322,71205,jennifer'sbody,Comedy|Horror|Sci-Fi|Thriller,2009
7324,71248,extract,Comedy,2009
7326,71254,gamer,Action|Sci-Fi|Thriller,2009
7327,71264,cloudywithachanceofmeatballs,Animation|Children|Fantasy|IMAX,2009
7328,71282,"food,inc.",Documentary,2008
7331,71379,paranormalactivity,Horror|Thriller,2009
7334,71429,world'sgreatestdad,Comedy|Drama,2009
7340,71466,cityisland,Comedy|Drama,2009
7341,71468,ink,Action|Fantasy|Sci-Fi,2009
7344,71518,whipit,Comedy|Drama,2009
7347,71530,surrogates,Action|Sci-Fi|Thriller,2009
7348,71533,nextdayair,Action|Comedy|Crime,2009
7349,71535,zombieland,Action|Comedy|Horror,2009
7350,71573,whiteout,Action|Crime|Drama|Mystery|Thriller,2009
7354,71668,couplesretreat,Comedy|Romance,2009
7357,71745,wherethewildthingsare,Adventure|Children|Drama|Fantasy|IMAX,2009
7362,71838,lawabidingcitizen,Drama|Thriller,2009
7365,72011,upintheair,Drama|Romance,2009
7369,72129,sawvi,Crime|Horror|Mystery|Thriller,2009
7370,72131,michaeljackson'sthisisit,Documentary|Musical|IMAX,2009
7371,72165,cirquedufreak:thevampire'sassistant,Action|Adventure|Comedy|Fantasy|Horror|Thriller,2009
7375,72209,astroboy,Action|Animation|Children|Sci-Fi,2009
7376,72224,gentlemenbroncos,Comedy,2009
7377,72226,fantasticmr.fox,Adventure|Animation|Children|Comedy|Crime,2009
7382,72378,2012,Action|Drama|Sci-Fi|Thriller,2012
7386,72395,precious,Drama,2009
7390,72489,ninjaassassin,Action|Crime|Drama|Thriller,2009
7392,72605,brothers,Drama|Thriller|War,2009
7395,72630,sleepdealer,Sci-Fi,2008
7400,72696,olddogs,Comedy,2009
7401,72701,planet51,Adventure|Animation|Children|Comedy|Sci-Fi,2009
7404,72733,invictus,Drama,2009
7406,72741,everybody'sfine,Drama,2009
7407,72762,armored,Action|Drama|Thriller,2009
7410,72919,didyouhearaboutthemorgans?,Comedy|Crime|Drama|Romance,2009
7412,72998,avatar,Action|Adventure|Sci-Fi|IMAX,2009
7413,73015,it'scomplicated,Comedy|Romance,2009
7414,73017,sherlockholmes,Action|Crime|Mystery|Thriller,2009
7415,73023,crazyheart,Drama|Romance,2009
7416,73042,alvinandthechipmunks:thesqueakquel,Animation|Children|Comedy|Musical,2009
7419,73168,carriers,Drama|Horror|Thriller,2009
7420,73211,pontypool,Horror|Thriller,2008
7421,73266,youthinrevolt,Comedy|Drama|Romance,2009
7422,73268,daybreakers,Action|Drama|Horror|Thriller,2010
7425,73319,leapyear,Comedy|Romance,2010
7435,73587,soulkitchen,Comedy,2009
7441,73860,nowhereboy,Drama,2009
7443,73929,legion,Action|Fantasy|Horror|Thriller,2010
7448,74156,edgeofdarkness,Drama|Thriller,2010
7449,74228,triangle,Drama|Horror|Mystery|Thriller,2009
7450,74275,iloveyouphillipmorris,Comedy|Drama|Romance,2009
7455,74416,fishtank,Drama,2009
7457,74450,valentine'sday,Comedy|Romance,2010
7459,74458,shutterisland,Drama|Mystery|Thriller,2010
7463,74530,percyjackson&theolympians:thelightningthief,Adventure|Fantasy,2010
7464,74532,copout,Action|Comedy|Crime,2010
7467,74624,agora,Adventure|Drama|Romance,2009
7473,74688,dearjohn,Drama|Romance|War,2010
7478,74787,mynameiskhan,Drama|Romance,2010
7480,74795,greenzone,Action|Drama|Thriller|War,2010
7481,74851,frompariswithlove,Action|Crime,2010
7484,74944,brooklyn'sfinest,Crime|Drama|Thriller,2010
7485,74946,she'soutofmyleague,Comedy,2010
7486,74948,harrybrown,Crime|Drama|Thriller,2009
7487,75341,rememberme,Drama|Romance,2010
7490,75803,ourfamilywedding,Comedy,2010
7496,75985,repomen,Action|Sci-Fi|Thriller,2010
7498,76030,case39,Horror|Thriller,2009
7501,76077,hottubtimemachine,Comedy|Sci-Fi,2010
7503,76093,howtotrainyourdragon,Adventure|Animation|Children|Fantasy|IMAX,2010
7507,76210,defendor,Comedy|Crime|Drama,2009
7508,76251,kick-ass,Action|Comedy,2010
7510,76293,datenight,Action|Comedy|Romance,2010
7516,77206,diaryofawimpykid,Children|Comedy,2010
7522,77421,cyrus,Comedy|Drama|Romance,2010
7526,77561,ironman2,Action|Adventure|Sci-Fi|Thriller|IMAX,2010
7529,77800,fourlions,Comedy|Drama,2010
7537,78039,bluevalentine,Drama|Romance,2010
7538,78041,killers,Action|Comedy,2010
7539,78088,buried,Mystery|Thriller,2010
7541,78105,princeofpersia:thesandsoftime,Action|Adventure|Fantasy|Romance|IMAX,2010
7543,78116,pleasegive,Comedy|Drama,2010
7546,78174,sexandthecity2,Comedy|Drama|Romance,2010
7547,78209,gethimtothegreek,Comedy,2010
7550,78266,splice,Horror|Sci-Fi|Thriller,2009
7551,78316,letterstojuliet,Drama|Romance,2010
7553,78349,exam,Mystery|Thriller,2009
7554,78467,jonahhex,Action|Drama|Thriller|Western,2010
7556,78499,toystory3,Adventure|Animation|Children|Comedy|Fantasy|IMAX,2010
7559,78574,winter'sbone,Drama|Thriller,2010
7566,78836,enterthevoid,Drama,2009
7573,79057,predators,Action|Sci-Fi|Thriller,2010
7574,79091,despicableme,Animation|Children|Comedy|Crime,2010
7575,79132,inception,Action|Crime|Drama|Mystery|Sci-Fi|Thriller|IMAX,2010
7576,79134,grownups,Comedy,2010
7580,79185,knightandday,Action|Comedy|Romance,2010
7587,79293,salt,Action|Thriller,2010
7591,79428,dinnerforschmucks,Comedy,2010
7594,79588,charliest.cloud,Drama|Fantasy|Romance,2010
7600,79702,scottpilgrimvs.theworld,Action|Comedy|Fantasy|Musical|Romance,2010
7602,79796,centurion,Action|Adventure|Drama|Thriller|War,2010
7613,80219,machete,Action|Adventure|Comedy|Crime|Thriller,2010
7614,80241,goingthedistance,Comedy|Romance,2010
7616,80350,vampiressuck,Comedy,2010
7617,80363,residentevil:afterlife,Action|Horror|Sci-Fi|Thriller|IMAX,2010
7620,80549,easya,Comedy|Romance,2010
7621,80551,eatpraylove,Drama|Romance,2010
7625,80586,flipped,Comedy|Drama|Romance,2010
7626,80590,wallstreet:moneyneversleeps,Drama,2010
7628,80615,legendoftheguardians:theowlsofga'hoole,Adventure|Animation|Fantasy|IMAX,2010
7629,80693,it'skindofafunnystory,Comedy|Drama,2010
7634,80831,letmein,Drama|Horror|Mystery,2010
7635,80839,secretariat,Adventure|Drama,2010
7636,80844,lakemungo,Drama|Mystery|Thriller,2008
7637,80846,devil,Horror|Mystery|Thriller,2010
7638,80858,youagain,Comedy,2010
7641,80864,youwillmeetatalldarkstranger,Comedy|Romance,2010
7642,80906,insidejob,Documentary,2010
7643,80917,monsters,Drama|Sci-Fi,2010
7644,80969,neverletmego,Drama|Romance|Sci-Fi,2010
7648,81132,rubber,Action|Adventure|Comedy|Crime|Drama|Film-Noir|Horror|Mystery|Thriller|Western,2010
7650,81156,jackass3d,Action|Comedy|Documentary,2010
7653,81229,red,Action|Comedy,2010
7654,81417,paranormalactivity2,Horror|IMAX,2010
7655,81512,hereafter,Drama|Fantasy,2010
7658,81537,duedate,Comedy,2010
7659,81562,127hours,Adventure|Drama|Thriller,2010
7660,81564,megamind,Action|Animation|Children|Comedy|Sci-Fi|IMAX,2010
7661,81591,blackswan,Drama|Thriller,2010
7664,81782,unstoppable,Action|Drama|Thriller,2010
7665,81784,morningglory,Comedy|Drama|Romance,2010
7668,81819,biutiful,Drama,2010
7672,81847,tangled,Animation|Children|Comedy|Fantasy|Musical|Romance|IMAX,2010
7681,82095,skyline,Sci-Fi|Thriller,2010
7683,82152,beastly,Drama|Fantasy|Romance,2011
7686,82173,tinyfurniture,Comedy,2010
7690,82378,allgoodthings,Drama|Mystery|Thriller,2010
7692,82461,tron:legacy,Action|Adventure|Sci-Fi|IMAX,2010
7693,82463,anotheryear,Drama,2010
7694,82499,howdoyouknow,Comedy|Drama|Romance,2010
7695,82527,barney'sversion,Drama,2010
7699,82852,littlefockers,Comedy,2010
7703,83086,burlesque,Drama|Musical|Romance,2010
7707,83177,yogibear,Children|Comedy,2010
7708,83270,madeindagenham,Comedy|Drama,2010
7736,84374,nostringsattached,Comedy|Romance,2011
7741,84601,unknown,Drama|Mystery|Thriller,2011
7742,84615,cedarrapids,Comedy,2011
7745,84772,paul,Adventure|Comedy|Sci-Fi,2011
7748,84944,rango,Action|Adventure|Animation|Children|Comedy|Western,2011
7749,84950,takemehometonight,Comedy|Drama,2011
7754,85022,hallpass,Comedy,2011
7756,85056,iamnumberfour,Action|Sci-Fi|Thriller|IMAX,2011
7757,85131,battle:losangeles,Action|Sci-Fi|War,2011
7760,85261,marsneedsmoms,Action|Adventure|Animation|Children|Comedy|Sci-Fi|IMAX,2011
7763,85367,justgowithit,Comedy|Romance,2011
7765,85397,redridinghood,Fantasy|Horror|Mystery|Thriller,2011
7766,85399,"bigmommas:likefather,likeson",Comedy,2011
7767,85401,super,Action|Comedy|Drama,2010
7769,85414,sourcecode,Action|Drama|Mystery|Sci-Fi|Thriller,2011
7771,85510,suckerpunch,Action|Fantasy|Thriller|IMAX,2011
7773,85612,eden,Drama|Romance,2006
7777,85788,insidious,Fantasy|Horror|Thriller,2010
7778,85796,hobowithashotgun,Action|Adventure|Crime|Thriller,2011
7781,86014,diaryofawimpykid:rodrickrules,Comedy,2011
7783,86059,hop,Animation|Children|Comedy,2011
7785,86190,hanna,Action|Adventure|Mystery|Thriller,2011
7788,86298,rio,Adventure|Animation|Children|Comedy,2011
7789,86320,melancholia,Drama|Sci-Fi,2011
7790,86332,thor,Action|Adventure|Drama|Fantasy|IMAX,2011
7796,86548,waterforelephants,Drama|Romance,2011
7801,86781,incendies,Drama|Mystery|War,2010
7802,86817,somethingborrowed,Comedy|Drama|Romance,2011
7803,86833,bridesmaids,Comedy,2011
7807,86880,piratesofthecaribbean:onstrangertides,Action|Adventure|Fantasy|IMAX,2011
7808,86882,midnightinparis,Comedy|Fantasy|Romance,2011
7814,87192,attacktheblock,Action|Comedy|Sci-Fi,2011
7817,87222,kungfupanda2,Action|Adventure|Animation|Children|Comedy|IMAX,2011
7818,87232,x-men:firstclass,Action|Adventure|Sci-Fi|Thriller|War,2011
7819,87234,submarine,Comedy|Drama|Romance,2010
7820,87298,everythingmustgo,Comedy|Drama,2010
7821,87304,beginners,Drama,2010
7822,87306,super8,Mystery|Sci-Fi|Thriller|IMAX,2011
7824,87430,greenlantern,Action|Adventure|Sci-Fi,2011
7826,87483,mr.popper'spenguins,Comedy,2011
7827,87485,badteacher,Comedy,2011
7828,87520,transformers:darkofthemoon,Action|Adventure|Sci-Fi|War|IMAX,2011
7829,87522,larrycrowne,Comedy|Drama|Romance,2011
7830,87529,yourhighness,Action|Adventure|Comedy|Fantasy,2011
7833,87785,takers,Action|Crime|Thriller,2010
7834,87869,horriblebosses,Comedy|Crime,2011
7835,87876,cars2,Adventure|Animation|Children|Comedy|IMAX,2011
7843,88129,drive,Crime|Drama|Film-Noir|Thriller,2011
7844,88140,captainamerica:thefirstavenger,Action|Adventure|Sci-Fi|Thriller|War,2011
7845,88163,"crazy,stupid,love.",Comedy|Drama|Romance,2011
7846,88179,oneday,Drama|Romance,2011
7848,88267,winniethepooh,Animation|Children|Comedy,2011
7852,88380,dylandog:deadofnight,Comedy|Horror|Mystery|Thriller,2010
7853,88405,friendswithbenefits,Comedy|Romance,2011
7854,88672,ouridiotbrother,Comedy,2011
7856,88744,riseoftheplanetoftheapes,Action|Drama|Sci-Fi|Thriller,2011
7859,88812,30minutesorless,Action|Comedy|Crime,2011
7861,88932,finaldestination5,Horror|Thriller|IMAX,2011
7866,89039,anotherearth,Drama|Romance|Sci-Fi,2011
7868,89047,hesher,Drama,2010
7869,89072,stakeland,Horror,2010
7871,89087,colombiana,Action|Adventure|Drama|Thriller,2011
7873,89102,freakonomics,Documentary,2010
7875,89194,prom,Comedy|Drama,2011
7882,89343,redstate,Action|Crime|Horror|Thriller,2011
7884,89388,idon'tknowhowshedoesit,Comedy,2011
7887,89470,contagion,Sci-Fi|Thriller|IMAX,2011
7888,89492,moneyball,Drama,2011
7891,89753,tinkertailorsoldierspy,Drama|Film-Noir|Thriller,2011
7894,89774,warrior,Drama,2011
7896,89837,killlist,Horror|Mystery|Thriller,2011
7897,89840,killerelite,Action|Thriller,2011
7898,89864,50/50,Comedy|Drama,2011
7901,89904,theartist,Comedy|Drama|Romance,2011
7902,90057,takeshelter,Drama,2011
7904,90249,realsteel,Action|Drama|Sci-Fi|IMAX,2011
7909,90374,marthamarcymaymarlene,Drama|Thriller,2011
7910,90376,weneedtotalkaboutkevin,Drama|Thriller,2011
7912,90405,intime,Crime|Sci-Fi|Thriller,2011
7913,90428,margaret,Drama,2011
7914,90430,carnage,Comedy|Drama,2011
7915,90439,margincall,Drama|Thriller,2011
7916,90469,paranormalactivity3,Horror,2011
7917,90522,johnnyenglishreborn,Adventure|Comedy|Thriller,2011
7918,90524,abduction,Action|Drama|Mystery|Thriller,2011
7919,90531,shame,Drama,2011
7920,90576,what'syournumber?,Comedy|Romance,2011
7923,90647,pussinboots,Adventure|Animation|Comedy|Fantasy|IMAX,2011
7924,90717,towerheist,Action|Comedy|Crime,2011
7925,90719,j.edgar,Drama,2011
7929,90866,hugo,Children|Drama|Mystery,2011
7931,90888,immortals,Action|Drama|Fantasy,2011
7932,90890,jackandjill,Comedy,2011
7937,91126,warhorse,Drama|War,2011
7939,91134,myweekwithmarilyn,Drama,2011
7940,91199,weekend,Drama|Romance,2011
7946,91414,arthurchristmas,Animation|Children|Comedy|Drama,2011
7948,91483,bullettothehead,Action|Crime|Film-Noir,2012
7951,91500,thehungergames,Action|Adventure|Drama|Sci-Fi|Thriller,2012
7955,91542,sherlockholmes:agameofshadows,Action|Adventure|Comedy|Crime|Mystery|Thriller,2011
7959,91622,youngadult,Comedy|Drama,2011
7960,91628,newyear'seve,Comedy|Romance,2011
7961,91630,mission:impossible-ghostprotocol,Action|Adventure|Thriller|IMAX,2011
7962,91653,weboughtazoo,Comedy|Drama,2011
7965,91673,albertnobbs,Drama,2011
7966,91688,salvationboulevard,Comedy|Thriller,2011
7968,91842,contraband,Action|Crime|Drama|Thriller,2012
7970,91873,joyfulnoise,Comedy|Musical,2012
7971,91886,dolphintale,Children|Drama,2011
7975,91974,underworld:awakening,Action|Fantasy|Horror|IMAX,2012
7977,91978,manonaledge,Crime|Thriller,2012
7979,92008,haywire,Action|Thriller,2011
7986,92234,redtails,Action|Adventure|Drama|War,2012
7988,92264,oneforthemoney,Action|Comedy|Crime,2012
7990,92420,chronicle,Action|Sci-Fi|Thriller,2012
